t3_um,radius_um,pressure_pa,capacitance_fF
4.0,494.69,10400.0,972.29
4.0,494.69,10500.0,975.86
4.0,494.69,10600.0,979.38
4.0,494.69,10700.0,982.87
4.0,494.69,10800.0,986.33
4.0,494.69,10900.0,989.73
4.0,494.69,11000.0,993.13
4.0,494.69,11100.0,996.48
4.0,494.69,11200.0,999.81
4.0,494.69,11300.0,1003.1
4.0,494.69,11400.0,1006.4
4.0,494.69,11500.0,1009.6
4.0,494.69,11600.0,1012.8
4.0,494.69,11700.0,1016.0
4.0,494.69,11800.0,1019.1
4.0,494.69,11900.0,1022.2
4.0,494.69,12000.0,1025.3
4.0,494.69,12100.0,1028.4
4.0,494.69,12200.0,1031.5
4.0,494.69,12300.0,1034.4
4.0,494.69,12400.0,1037.4
4.0,494.69,12500.0,1040.4
4.0,494.69,12600.0,1043.3
4.0,494.69,12700.0,1046.2
4.0,494.69,12800.0,1049.1
4.0,494.69,12900.0,1052.0
4.0,494.69,13000.0,1054.8
4.0,494.69,13100.0,1057.7
4.0,494.69,13200.0,1060.4
4.0,494.69,13300.0,1063.2
4.0,494.69,13400.0,1065.9
4.0,494.69,13500.0,1068.7
4.0,494.69,13600.0,1071.4
4.0,494.69,13700.0,1074.0
4.0,494.69,13800.0,1076.7
4.0,494.69,13900.0,1079.3
4.0,494.69,14000.0,1082.0
4.0,496.1,0.0,486.12
4.0,496.1,100.0,501.12
4.0,496.1,200.0,516.1
4.0,496.1,300.0,530.24
4.0,496.1,400.0,543.47
4.0,496.1,500.0,555.94
4.0,496.1,600.0,567.86
4.0,496.1,700.0,579.36
4.0,496.1,800.0,590.55
4.0,496.1,900.0,601.52
4.0,496.1,1000.0,612.34
4.0,496.1,1100.0,623.07
4.0,496.1,1200.0,633.74
4.0,496.1,1300.0,644.39
4.0,496.1,1400.0,655.07
4.0,496.1,1500.0,665.8
4.0,496.1,1600.0,676.61
4.0,496.1,1700.0,687.52
4.0,496.1,1800.0,698.56
4.0,496.1,1900.0,709.76
4.0,496.1,2000.0,721.14
4.0,496.1,2100.0,732.71
4.0,496.1,2200.0,744.52
4.0,496.1,2300.0,756.58
4.0,496.1,2400.0,768.91
4.0,496.1,2500.0,781.56
4.0,496.1,2600.0,794.55
4.0,496.1,2700.0,807.91
4.0,496.1,2800.0,821.68
4.0,496.1,2900.0,835.9
4.0,496.1,3000.0,850.61
4.0,496.1,3100.0,865.86
4.0,496.1,3200.0,881.7
4.0,496.1,3300.0,898.2
4.0,496.1,3400.0,915.42
4.0,496.1,3500.0,933.44
4.0,496.1,3600.0,952.35
4.0,496.1,3700.0,972.27
4.0,496.1,3800.0,1002.7
4.0,496.1,3900.0,1010.8
4.0,496.1,4000.0,1019.0
4.0,496.1,4100.0,1027.3
4.0,496.1,4200.0,1035.7
4.0,496.1,4300.0,1044.2
4.0,496.1,4400.0,1052.8
4.0,496.1,4500.0,1061.6
4.0,496.1,4600.0,1070.4
4.0,496.1,4700.0,1079.5
4.0,496.1,4800.0,1088.6
4.0,496.1,4900.0,1097.9
4.0,496.1,5000.0,1107.2
4.0,496.1,5100.0,1116.6
4.0,496.1,5200.0,1125.6
4.0,496.1,5300.0,1134.6
4.0,496.1,5400.0,1143.3
4.0,496.1,5500.0,1152.0
4.0,496.1,5600.0,1160.4
4.0,496.1,5700.0,1168.9
4.0,496.1,5800.0,1177.0
4.0,496.1,5900.0,1185.1
4.0,496.1,6000.0,1192.9
4.0,496.1,6100.0,1200.7
4.0,496.1,6200.0,1208.3
4.0,496.1,6300.0,1215.9
4.0,496.1,6400.0,1223.3
4.0,496.1,6500.0,1230.6
4.0,496.1,6600.0,1237.7
4.0,496.1,6700.0,1244.9
4.0,496.1,6800.0,1251.7
4.0,496.1,6900.0,1258.6
4.0,496.1,7000.0,1265.3
4.0,496.1,7100.0,1272.1
4.0,496.1,7200.0,1278.5
4.0,496.1,7300.0,1285.0
4.0,496.1,7400.0,1291.3
4.0,496.1,7500.0,1297.8
4.0,496.1,7600.0,1303.8
4.0,496.1,7700.0,1309.9
4.0,496.1,7800.0,1315.9
4.0,496.1,7900.0,1321.8
4.0,496.1,8000.0,1327.7
4.0,496.1,8100.0,1333.5
4.0,496.1,8200.0,1339.2
4.0,496.1,8300.0,1344.8
4.0,496.1,8400.0,1350.3
4.0,496.1,8500.0,1355.8
4.0,496.1,8600.0,1361.2
4.0,496.1,8700.0,1366.6
4.0,496.1,8800.0,1371.9
4.0,496.1,8900.0,1377.1
4.0,496.1,9000.0,1382.2
4.0,496.1,9100.0,1387.3
4.0,496.1,9200.0,1392.4
4.0,496.1,9300.0,1397.3
4.0,496.1,9400.0,1402.2
4.0,496.1,9500.0,1407.1
4.0,496.1,9600.0,1411.9
4.0,496.1,9700.0,1416.6
4.0,496.1,9800.0,1421.3
4.0,496.1,9900.0,1425.9
4.0,496.1,10000.0,1430.5
4.0,496.1,10100.0,1435.0
4.0,496.1,10200.0,1439.5
4.0,496.1,10300.0,1444.0
4.0,496.1,10400.0,1448.4
4.0,496.1,10500.0,1452.8
4.0,496.1,10600.0,1457.0
4.0,496.1,10700.0,1461.3
4.0,496.1,10800.0,1465.5
4.0,496.1,10900.0,1469.6
4.0,496.1,11000.0,1473.8
4.0,496.1,11100.0,1477.9
4.0,496.1,11200.0,1481.9
4.0,496.1,11300.0,1485.9
4.0,496.1,11400.0,1489.9
4.0,496.1,11500.0,1493.8
4.0,496.1,11600.0,1497.7
4.0,496.1,11700.0,1501.6
4.0,496.1,11800.0,1505.4
4.0,496.1,11900.0,1509.1
4.0,496.1,12000.0,1512.9
4.0,496.1,12100.0,1516.6
4.0,496.1,12200.0,1520.3
4.0,496.1,12300.0,1523.9
4.0,496.1,12400.0,1527.5
4.0,496.1,12500.0,1531.1
4.0,496.1,12600.0,1534.6
4.0,496.1,12700.0,1538.2
4.0,496.1,12800.0,1541.6
4.0,496.1,12900.0,1545.1
4.0,496.1,13000.0,1548.5
4.0,496.1,13100.0,1551.9
4.0,496.1,13200.0,1555.3
4.0,496.1,13300.0,1558.6
4.0,496.1,13400.0,1561.9
4.0,496.1,13500.0,1565.2
4.0,496.1,13600.0,1568.4
4.0,496.1,13700.0,1571.6
4.0,496.1,13800.0,1574.8
4.0,496.1,13900.0,1578.0
4.0,496.1,14000.0,1581.2
4.0,499.62,0.0,384.09
4.0,499.62,100.0,391.43
4.0,499.62,200.0,398.93
4.0,499.62,300.0,406.32
4.0,499.62,400.0,413.44
4.0,499.62,500.0,420.27
4.0,499.62,600.0,426.83
4.0,499.62,700.0,433.13
4.0,499.62,800.0,439.23
4.0,499.62,900.0,445.16
4.0,499.62,1000.0,450.94
4.0,499.62,1100.0,456.61
4.0,499.62,1200.0,462.17
4.0,499.62,1300.0,467.66
4.0,499.62,1400.0,473.08
4.0,499.62,1500.0,478.45
4.0,499.62,1600.0,483.78
4.0,499.62,1700.0,489.08
4.0,499.62,1800.0,494.36
4.0,499.62,1900.0,499.62
4.0,499.62,2000.0,504.88
4.0,499.62,2100.0,510.14
4.0,499.62,2200.0,515.41
4.0,499.62,2300.0,520.7
4.0,499.62,2400.0,526.0
4.0,499.62,2500.0,531.32
4.0,499.62,2600.0,536.68
4.0,499.62,2700.0,542.07
4.0,499.62,2800.0,547.5
4.0,499.62,2900.0,552.97
4.0,499.62,3000.0,558.49
4.0,499.62,3100.0,564.06
4.0,499.62,3200.0,569.69
4.0,499.62,3300.0,575.38
4.0,499.62,3400.0,581.14
4.0,499.62,3500.0,586.97
4.0,499.62,3600.0,592.88
4.0,499.62,3700.0,598.87
4.0,499.62,3800.0,604.95
4.0,499.62,3900.0,611.12
4.0,499.62,4000.0,617.39
4.0,499.62,4100.0,623.77
4.0,499.62,4200.0,630.25
4.0,499.62,4300.0,636.85
4.0,499.62,4400.0,643.58
4.0,499.62,4500.0,650.44
4.0,499.62,4600.0,657.43
4.0,499.62,4700.0,664.58
4.0,499.62,4800.0,671.88
4.0,499.62,4900.0,679.34
4.0,499.62,5000.0,686.99
4.0,499.62,5100.0,694.82
4.0,499.62,5200.0,702.84
4.0,499.62,5300.0,711.08
4.0,499.62,5400.0,719.55
4.0,499.62,5500.0,728.25
4.0,499.62,5600.0,737.21
4.0,499.62,5700.0,746.44
4.0,499.62,5800.0,755.97
4.0,499.62,5900.0,765.81
4.0,499.62,6000.0,777.96
4.0,499.62,6100.0,782.55
4.0,499.62,6200.0,787.18
4.0,499.62,6300.0,791.86
4.0,499.62,6400.0,796.59
4.0,499.62,6500.0,801.37
4.0,499.62,6600.0,806.19
4.0,499.62,6700.0,811.07
4.0,499.62,6800.0,816.0
4.0,499.62,6900.0,820.98
4.0,499.62,7000.0,826.01
4.0,499.62,7100.0,831.09
4.0,499.62,7200.0,836.18
4.0,499.62,7300.0,841.16
4.0,499.62,7400.0,846.15
4.0,499.62,7500.0,851.03
4.0,499.62,7600.0,855.94
4.0,499.62,7700.0,860.69
4.0,499.62,7800.0,865.46
4.0,499.62,7900.0,870.15
4.0,499.62,8000.0,874.81
4.0,499.62,8100.0,879.39
4.0,499.62,8200.0,883.99
4.0,499.62,8300.0,888.42
4.0,499.62,8400.0,892.89
4.0,499.62,8500.0,897.26
4.0,499.62,8600.0,901.61
4.0,499.62,8700.0,905.9
4.0,499.62,8800.0,910.15
4.0,499.62,8900.0,914.35
4.0,499.62,9000.0,918.53
4.0,499.62,9100.0,922.62
4.0,499.62,9200.0,926.7
4.0,499.62,9300.0,930.72
4.0,499.62,9400.0,934.7
4.0,499.62,9500.0,938.64
4.0,499.62,9600.0,942.54
4.0,499.62,9700.0,946.39
4.0,499.62,9800.0,950.21
4.0,499.62,9900.0,953.98
4.0,499.62,10000.0,957.73
4.0,499.62,10100.0,961.42
4.0,499.62,10200.0,965.1
4.0,499.62,10300.0,968.71
4.0,499.62,10400.0,972.29
4.0,499.62,10500.0,975.86
4.0,499.62,10600.0,979.38
4.0,499.62,10700.0,982.87
4.0,499.62,10800.0,986.33
4.0,499.62,10900.0,989.73
4.0,499.62,11000.0,993.13
4.0,499.62,11100.0,996.48
4.0,499.62,11200.0,999.81
4.0,499.62,11300.0,1003.1
4.0,499.62,11400.0,1006.4
4.0,499.62,11500.0,1009.6
4.0,499.62,11600.0,1012.8
4.0,499.62,11700.0,1016.0
4.0,499.62,11800.0,1019.1
4.0,499.62,11900.0,1022.2
4.0,499.62,12000.0,1025.3
4.0,499.62,12100.0,1028.4
4.0,499.62,12200.0,1031.5
4.0,499.62,12300.0,1034.4
4.0,499.62,12400.0,1037.4
4.0,499.62,12500.0,1040.4
4.0,499.62,12600.0,1043.3
4.0,499.62,12700.0,1046.2
4.0,499.62,12800.0,1049.1
4.0,499.62,12900.0,1052.0
4.0,499.62,13000.0,1054.8
4.0,499.62,13100.0,1057.7
4.0,499.62,13200.0,1060.4
4.0,499.62,13300.0,1063.2
4.0,499.62,13400.0,1065.9
4.0,499.62,13500.0,1068.7
4.0,499.62,13600.0,1071.4
4.0,499.62,13700.0,1074.0
4.0,499.62,13800.0,1076.7
4.0,499.62,13900.0,1079.3
4.0,499.62,14000.0,1082.0
4.0,500.0,0.0,600.15
4.0,500.0,0.0,600.15
4.0,500.0,100.0,628.45
4.0,500.0,100.0,628.45
4.0,500.0,200.0,655.41
4.0,500.0,200.0,655.41
4.0,500.0,300.0,679.84
4.0,500.0,300.0,679.84
4.0,500.0,400.0,702.43
4.0,500.0,400.0,702.43
4.0,500.0,500.0,723.83
4.0,500.0,500.0,723.83
4.0,500.0,600.0,744.52
4.0,500.0,600.0,744.52
4.0,500.0,700.0,764.79
4.0,500.0,700.0,764.79
4.0,500.0,800.0,784.87
4.0,500.0,800.0,784.87
4.0,500.0,900.0,804.92
4.0,500.0,900.0,804.92
4.0,500.0,1000.0,825.1
4.0,500.0,1000.0,825.1
4.0,500.0,1100.0,845.53
4.0,500.0,1100.0,845.53
4.0,500.0,1200.0,866.3
4.0,500.0,1200.0,866.3
4.0,500.0,1300.0,887.54
4.0,500.0,1300.0,887.54
4.0,500.0,1400.0,909.35
4.0,500.0,1400.0,909.35
4.0,500.0,1500.0,931.83
4.0,500.0,1500.0,931.83
4.0,500.0,1600.0,955.11
4.0,500.0,1600.0,955.11
4.0,500.0,1700.0,979.3
4.0,500.0,1700.0,979.3
4.0,500.0,1800.0,1004.6
4.0,500.0,1800.0,1004.6
4.0,500.0,1900.0,1031.0
4.0,500.0,1900.0,1031.0
4.0,500.0,2000.0,1058.9
4.0,500.0,2000.0,1058.9
4.0,500.0,2100.0,1088.4
4.0,500.0,2100.0,1088.4
4.0,500.0,2200.0,1119.8
4.0,500.0,2200.0,1119.8
4.0,500.0,2300.0,1153.4
4.0,500.0,2300.0,1153.4
4.0,500.0,2400.0,1189.5
4.0,500.0,2400.0,1189.5
4.0,500.0,2500.0,1241.3
4.0,500.0,2500.0,1241.3
4.0,500.0,2600.0,1256.2
4.0,500.0,2600.0,1256.2
4.0,500.0,2700.0,1271.5
4.0,500.0,2700.0,1271.5
4.0,500.0,2800.0,1287.1
4.0,500.0,2800.0,1287.1
4.0,500.0,2900.0,1303.0
4.0,500.0,2900.0,1303.0
4.0,500.0,3000.0,1319.2
4.0,500.0,3000.0,1319.2
4.0,500.0,3100.0,1335.7
4.0,500.0,3100.0,1335.7
4.0,500.0,3200.0,1352.7
4.0,500.0,3200.0,1352.7
4.0,500.0,3300.0,1370.0
4.0,500.0,3300.0,1370.0
4.0,500.0,3400.0,1387.9
4.0,500.0,3400.0,1387.9
4.0,500.0,3500.0,1404.1
4.0,500.0,3500.0,1404.1
4.0,500.0,3600.0,1420.5
4.0,500.0,3600.0,1420.5
4.0,500.0,3700.0,1436.3
4.0,500.0,3700.0,1436.3
4.0,500.0,3800.0,1452.1
4.0,500.0,3800.0,1452.1
4.0,500.0,3900.0,1466.9
4.0,500.0,3900.0,1466.9
4.0,500.0,4000.0,1481.9
4.0,500.0,4000.0,1481.9
4.0,500.0,4100.0,1495.9
4.0,500.0,4100.0,1495.9
4.0,500.0,4200.0,1510.1
4.0,500.0,4200.0,1510.1
4.0,500.0,4300.0,1523.5
4.0,500.0,4300.0,1523.5
4.0,500.0,4400.0,1537.0
4.0,500.0,4400.0,1537.0
4.0,500.0,4500.0,1549.8
4.0,500.0,4500.0,1549.8
4.0,500.0,4600.0,1562.8
4.0,500.0,4600.0,1562.8
4.0,500.0,4700.0,1575.0
4.0,500.0,4700.0,1575.0
4.0,500.0,4800.0,1587.4
4.0,500.0,4800.0,1587.4
4.0,500.0,4900.0,1599.0
4.0,500.0,4900.0,1599.0
4.0,500.0,5000.0,1610.7
4.0,500.0,5000.0,1610.7
4.0,500.0,5100.0,1622.1
4.0,500.0,5100.0,1622.1
4.0,500.0,5200.0,1633.2
4.0,500.0,5200.0,1633.2
4.0,500.0,5300.0,1644.2
4.0,500.0,5300.0,1644.2
4.0,500.0,5400.0,1654.8
4.0,500.0,5400.0,1654.8
4.0,500.0,5500.0,1665.4
4.0,500.0,5500.0,1665.4
4.0,500.0,5600.0,1675.6
4.0,500.0,5600.0,1675.6
4.0,500.0,5700.0,1685.8
4.0,500.0,5700.0,1685.8
4.0,500.0,5800.0,1695.6
4.0,500.0,5800.0,1695.6
4.0,500.0,5900.0,1705.4
4.0,500.0,5900.0,1705.4
4.0,500.0,6000.0,1714.9
4.0,500.0,6000.0,1714.9
4.0,500.0,6100.0,1724.3
4.0,500.0,6100.0,1724.3
4.0,500.0,6200.0,1733.5
4.0,500.0,6200.0,1733.5
4.0,500.0,6300.0,1742.6
4.0,500.0,6300.0,1742.6
4.0,500.0,6400.0,1751.5
4.0,500.0,6400.0,1751.5
4.0,500.0,6500.0,1760.4
4.0,500.0,6500.0,1760.4
4.0,500.0,6600.0,1768.8
4.0,500.0,6600.0,1768.8
4.0,500.0,6700.0,1777.2
4.0,500.0,6700.0,1777.2
4.0,500.0,6800.0,1785.5
4.0,500.0,6800.0,1785.5
4.0,500.0,6900.0,1793.7
4.0,500.0,6900.0,1793.7
4.0,500.0,7000.0,1801.8
4.0,500.0,7000.0,1801.8
4.0,500.0,7100.0,1809.7
4.0,500.0,7100.0,1809.7
4.0,500.0,7200.0,1817.6
4.0,500.0,7200.0,1817.6
4.0,500.0,7300.0,1825.2
4.0,500.0,7300.0,1825.2
4.0,500.0,7400.0,1832.8
4.0,500.0,7400.0,1832.8
4.0,500.0,7500.0,1840.2
4.0,500.0,7500.0,1840.2
4.0,500.0,7600.0,1847.6
4.0,500.0,7600.0,1847.6
4.0,500.0,7700.0,1854.8
4.0,500.0,7700.0,1854.8
4.0,500.0,7800.0,1861.9
4.0,500.0,7800.0,1861.9
4.0,500.0,7900.0,1868.9
4.0,500.0,7900.0,1868.9
4.0,500.0,8000.0,1875.9
4.0,500.0,8000.0,1875.9
4.0,500.0,8100.0,1882.7
4.0,500.0,8100.0,1882.7
4.0,500.0,8200.0,1889.5
4.0,500.0,8200.0,1889.5
4.0,500.0,8300.0,1896.1
4.0,500.0,8300.0,1896.1
4.0,500.0,8400.0,1902.6
4.0,500.0,8400.0,1902.6
4.0,500.0,8500.0,1909.1
4.0,500.0,8500.0,1909.1
4.0,500.0,8600.0,1915.5
4.0,500.0,8600.0,1915.5
4.0,500.0,8700.0,1921.8
4.0,500.0,8700.0,1921.8
4.0,500.0,8800.0,1928.0
4.0,500.0,8800.0,1928.0
4.0,500.0,8900.0,1934.2
4.0,500.0,8900.0,1934.2
4.0,500.0,9000.0,1940.2
4.0,500.0,9000.0,1940.2
4.0,500.0,9100.0,1946.2
4.0,500.0,9100.0,1946.2
4.0,500.0,9200.0,1952.1
4.0,500.0,9200.0,1952.1
4.0,500.0,9300.0,1958.0
4.0,500.0,9300.0,1958.0
4.0,500.0,9400.0,1963.7
4.0,500.0,9400.0,1963.7
4.0,500.0,9500.0,1969.4
4.0,500.0,9500.0,1969.4
4.0,500.0,9600.0,1975.1
4.0,500.0,9600.0,1975.1
4.0,500.0,9700.0,1980.6
4.0,500.0,9700.0,1980.6
4.0,500.0,9800.0,1986.2
4.0,500.0,9800.0,1986.2
4.0,500.0,9900.0,1991.6
4.0,500.0,9900.0,1991.6
4.0,500.0,10000.0,1997.0
4.0,500.0,10000.0,1997.0
4.0,500.0,10100.0,2002.3
4.0,500.0,10100.0,2002.3
4.0,500.0,10200.0,2007.5
4.0,500.0,10200.0,2007.5
4.0,500.0,10300.0,2012.7
4.0,500.0,10300.0,2012.7
4.0,500.0,10400.0,2017.9
4.0,500.0,10400.0,2017.9
4.0,500.0,10500.0,2023.0
4.0,500.0,10500.0,2023.0
4.0,500.0,10600.0,2028.0
4.0,500.0,10600.0,2028.0
4.0,500.0,10700.0,2033.0
4.0,500.0,10700.0,2033.0
4.0,500.0,10800.0,2037.9
4.0,500.0,10800.0,2037.9
4.0,500.0,10900.0,2042.8
4.0,500.0,10900.0,2042.8
4.0,500.0,11000.0,2047.6
4.0,500.0,11000.0,2047.6
4.0,500.0,11100.0,2052.3
4.0,500.0,11100.0,2052.3
4.0,500.0,11200.0,2057.1
4.0,500.0,11200.0,2057.1
4.0,500.0,11300.0,2061.9
4.0,500.0,11300.0,2061.9
4.0,500.0,11400.0,2066.4
4.0,500.0,11400.0,2066.4
4.0,500.0,11500.0,2070.9
4.0,500.0,11500.0,2070.9
4.0,500.0,11600.0,2075.5
4.0,500.0,11600.0,2075.5
4.0,500.0,11700.0,2079.9
4.0,500.0,11700.0,2079.9
4.0,500.0,11800.0,2084.4
4.0,500.0,11800.0,2084.4
4.0,500.0,11900.0,2088.9
4.0,500.0,11900.0,2088.9
4.0,500.0,12000.0,2093.2
4.0,500.0,12000.0,2093.2
4.0,500.0,12100.0,2097.5
4.0,500.0,12100.0,2097.5
4.0,500.0,12200.0,2101.8
4.0,500.0,12200.0,2101.8
4.0,500.0,12300.0,2106.0
4.0,500.0,12300.0,2106.0
4.0,500.0,12400.0,2110.2
4.0,500.0,12400.0,2110.2
4.0,500.0,12500.0,2114.3
4.0,500.0,12500.0,2114.3
4.0,500.0,12600.0,2118.5
4.0,500.0,12600.0,2118.5
4.0,500.0,12700.0,2122.6
4.0,500.0,12700.0,2122.6
4.0,500.0,12800.0,2126.6
4.0,500.0,12800.0,2126.6
4.0,500.0,12900.0,2130.6
4.0,500.0,12900.0,2130.6
4.0,500.0,13000.0,2134.6
4.0,500.0,13000.0,2134.6
4.0,500.0,13100.0,2138.5
4.0,500.0,13100.0,2138.5
4.0,500.0,13200.0,2142.4
4.0,500.0,13200.0,2142.4
4.0,500.0,13300.0,2146.3
4.0,500.0,13300.0,2146.3
4.0,500.0,13400.0,2150.1
4.0,500.0,13400.0,2150.1
4.0,500.0,13500.0,2153.9
4.0,500.0,13500.0,2153.9
4.0,500.0,13600.0,2157.7
4.0,500.0,13600.0,2157.7
4.0,500.0,13700.0,2161.4
4.0,500.0,13700.0,2161.4
4.0,500.0,13800.0,2165.1
4.0,500.0,13800.0,2165.1
4.0,500.0,13900.0,2168.8
4.0,500.0,13900.0,2168.8
4.0,500.0,14000.0,2172.5
4.0,500.0,14000.0,2172.5
4.0,500.28,0.0,486.12
4.0,500.28,100.0,501.12
4.0,500.28,200.0,516.1
4.0,500.28,300.0,530.24
4.0,500.28,400.0,543.47
4.0,500.28,500.0,555.94
4.0,500.28,600.0,567.86
4.0,500.28,700.0,579.36
4.0,500.28,800.0,590.55
4.0,500.28,900.0,601.52
4.0,500.28,1000.0,612.34
4.0,500.28,1100.0,623.07
4.0,500.28,1200.0,633.74
4.0,500.28,1300.0,644.39
4.0,500.28,1400.0,655.07
4.0,500.28,1500.0,665.8
4.0,500.28,1600.0,676.61
4.0,500.28,1700.0,687.52
4.0,500.28,1800.0,698.56
4.0,500.28,1900.0,709.76
4.0,500.28,2000.0,721.14
4.0,500.28,2100.0,732.71
4.0,500.28,2200.0,744.52
4.0,500.28,2300.0,756.58
4.0,500.28,2400.0,768.91
4.0,500.28,2500.0,781.56
4.0,500.28,2600.0,794.55
4.0,500.28,2700.0,807.91
4.0,500.28,2800.0,821.68
4.0,500.28,2900.0,835.9
4.0,500.28,3000.0,850.61
4.0,500.28,3100.0,865.86
4.0,500.28,3200.0,881.7
4.0,500.28,3300.0,898.2
4.0,500.28,3400.0,915.42
4.0,500.28,3500.0,933.44
4.0,500.28,3600.0,952.35
4.0,500.28,3700.0,972.27
4.0,500.28,3800.0,1002.7
4.0,500.28,3900.0,1010.8
4.0,500.28,4000.0,1019.0
4.0,500.28,4100.0,1027.3
4.0,500.28,4200.0,1035.7
4.0,500.28,4300.0,1044.2
4.0,500.28,4400.0,1052.8
4.0,500.28,4500.0,1061.6
4.0,500.28,4600.0,1070.4
4.0,500.28,4700.0,1079.5
4.0,500.28,4800.0,1088.6
4.0,500.28,4900.0,1097.9
4.0,500.28,5000.0,1107.2
4.0,500.28,5100.0,1116.6
4.0,500.28,5200.0,1125.6
4.0,500.28,5300.0,1134.6
4.0,500.28,5400.0,1143.3
4.0,500.28,5500.0,1152.0
4.0,500.28,5600.0,1160.4
4.0,500.28,5700.0,1168.9
4.0,500.28,5800.0,1177.0
4.0,500.28,5900.0,1185.1
4.0,500.28,6000.0,1192.9
4.0,500.28,6100.0,1200.7
4.0,500.28,6200.0,1208.3
4.0,500.28,6300.0,1215.9
4.0,500.28,6400.0,1223.3
4.0,500.28,6500.0,1230.6
4.0,500.28,6600.0,1237.7
4.0,500.28,6700.0,1244.9
4.0,500.28,6800.0,1251.7
4.0,500.28,6900.0,1258.6
4.0,500.28,7000.0,1265.3
4.0,500.28,7100.0,1272.1
4.0,500.28,7200.0,1278.5
4.0,500.28,7300.0,1285.0
4.0,500.28,7400.0,1291.3
4.0,500.28,7500.0,1297.8
4.0,500.28,7600.0,1303.8
4.0,500.28,7700.0,1309.9
4.0,500.28,7800.0,1315.9
4.0,500.28,7900.0,1321.8
4.0,500.28,8000.0,1327.7
4.0,500.28,8100.0,1333.5
4.0,500.28,8200.0,1339.2
4.0,500.28,8300.0,1344.8
4.0,500.28,8400.0,1350.3
4.0,500.28,8500.0,1355.8
4.0,500.28,8600.0,1361.2
4.0,500.28,8700.0,1366.6
4.0,500.28,8800.0,1371.9
4.0,500.28,8900.0,1377.1
4.0,500.28,9000.0,1382.2
4.0,500.28,9100.0,1387.3
4.0,500.28,9200.0,1392.4
4.0,500.28,9300.0,1397.3
4.0,500.28,9400.0,1402.2
4.0,500.28,9500.0,1407.1
4.0,500.28,9600.0,1411.9
4.0,500.28,9700.0,1416.6
4.0,500.28,9800.0,1421.3
4.0,500.28,9900.0,1425.9
4.0,500.28,10000.0,1430.5
4.0,500.28,10100.0,1435.0
4.0,500.28,10200.0,1439.5
4.0,500.28,10300.0,1444.0
4.0,500.28,10400.0,1448.4
4.0,500.28,10500.0,1452.8
4.0,500.28,10600.0,1457.0
4.0,500.28,10700.0,1461.3
4.0,500.28,10800.0,1465.5
4.0,500.28,10900.0,1469.6
4.0,500.28,11000.0,1473.8
4.0,500.28,11100.0,1477.9
4.0,500.28,11200.0,1481.9
4.0,500.28,11300.0,1485.9
4.0,500.28,11400.0,1489.9
4.0,500.28,11500.0,1493.8
4.0,500.28,11600.0,1497.7
4.0,500.28,11700.0,1501.6
4.0,500.28,11800.0,1505.4
4.0,500.28,11900.0,1509.1
4.0,500.28,12000.0,1512.9
4.0,500.28,12100.0,1516.6
4.0,500.28,12200.0,1520.3
4.0,500.28,12300.0,1523.9
4.0,500.28,12400.0,1527.5
4.0,500.28,12500.0,1531.1
4.0,500.28,12600.0,1534.6
4.0,500.28,12700.0,1538.2
4.0,500.28,12800.0,1541.6
4.0,500.28,12900.0,1545.1
4.0,500.28,13000.0,1548.5
4.0,500.28,13100.0,1551.9
4.0,500.28,13200.0,1555.3
4.0,500.28,13300.0,1558.6
4.0,500.28,13400.0,1561.9
4.0,500.28,13500.0,1565.2
4.0,500.28,13600.0,1568.4
4.0,500.28,13700.0,1571.6
4.0,500.28,13800.0,1574.8
4.0,500.28,13900.0,1578.0
4.0,500.28,14000.0,1581.2
4.0,500.83,0.0,384.09
4.0,500.83,100.0,391.43
4.0,500.83,200.0,398.93
4.0,500.83,300.0,406.32
4.0,500.83,400.0,413.44
4.0,500.83,500.0,420.27
4.0,500.83,600.0,426.83
4.0,500.83,700.0,433.13
4.0,500.83,800.0,439.23
4.0,500.83,900.0,445.16
4.0,500.83,1000.0,450.94
4.0,500.83,1100.0,456.61
4.0,500.83,1200.0,462.17
4.0,500.83,1300.0,467.66
4.0,500.83,1400.0,473.08
4.0,500.83,1500.0,478.45
4.0,500.83,1600.0,483.78
4.0,500.83,1700.0,489.08
4.0,500.83,1800.0,494.36
4.0,500.83,1900.0,499.62
4.0,500.83,2000.0,504.88
4.0,500.83,2100.0,510.14
4.0,500.83,2200.0,515.41
4.0,500.83,2300.0,520.7
4.0,500.83,2400.0,526.0
4.0,500.83,2500.0,531.32
4.0,500.83,2600.0,536.68
4.0,500.83,2700.0,542.07
4.0,500.83,2800.0,547.5
4.0,500.83,2900.0,552.97
4.0,500.83,3000.0,558.49
4.0,500.83,3100.0,564.06
4.0,500.83,3200.0,569.69
4.0,500.83,3300.0,575.38
4.0,500.83,3400.0,581.14
4.0,500.83,3500.0,586.97
4.0,500.83,3600.0,592.88
4.0,500.83,3700.0,598.87
4.0,500.83,3800.0,604.95
4.0,500.83,3900.0,611.12
4.0,500.83,4000.0,617.39
4.0,500.83,4100.0,623.77
4.0,500.83,4200.0,630.25
4.0,500.83,4300.0,636.85
4.0,500.83,4400.0,643.58
4.0,500.83,4500.0,650.44
4.0,500.83,4600.0,657.43
4.0,500.83,4700.0,664.58
4.0,500.83,4800.0,671.88
4.0,500.83,4900.0,679.34
4.0,500.83,5000.0,686.99
4.0,500.83,5100.0,694.82
4.0,500.83,5200.0,702.84
