t3_um,radius_um,pressure_pa,capacitance_fF
4.000,300.0,4900.0,260.643752
4.000,300.0,5000.0,261.431252
4.000,300.0,5100.0,262.216738
4.000,300.0,5200.0,263.000338
4.000,300.0,5300.0,263.782177
4.000,300.0,5400.0,264.562378
4.000,300.0,5500.0,265.341060
4.000,300.0,5600.0,266.118342
4.000,300.0,5700.0,266.894339
4.000,300.0,5800.0,267.669164
4.000,300.0,5900.0,268.442928
4.000,300.0,6000.0,269.215739
4.000,300.0,6100.0,269.987704
4.000,300.0,6200.0,270.758929
4.000,300.0,6300.0,271.529515
4.000,300.0,6400.0,272.299563
4.000,300.0,6500.0,273.069174
4.000,300.0,6600.0,273.838444
4.000,300.0,6700.0,274.607469
4.000,300.0,6800.0,275.376344
4.000,300.0,6900.0,276.145163
4.000,300.0,7000.0,276.914016
4.000,300.0,7100.0,277.682994
4.000,300.0,7200.0,278.452186
4.000,300.0,7300.0,279.221682
4.000,300.0,7400.0,279.991566
4.000,300.0,7500.0,280.761927
4.000,300.0,7600.0,281.532848
4.000,300.0,7700.0,282.304414
4.000,300.0,7800.0,283.076709
4.000,300.0,7900.0,283.849815
4.000,300.0,8000.0,284.623814
4.000,300.0,8100.0,285.398787
4.000,300.0,8200.0,286.174816
4.000,300.0,8300.0,286.951981
4.000,300.0,8400.0,287.730361
4.000,300.0,8500.0,288.510036
4.000,300.0,8600.0,289.291084
4.000,300.0,8700.0,290.073586
4.000,300.0,8800.0,290.857619
4.000,300.0,8900.0,291.643262
4.000,300.0,9000.0,292.430592
4.000,300.0,9100.0,293.219688
4.000,300.0,9200.0,294.010629
4.000,300.0,9300.0,294.803491
4.000,300.0,9400.0,295.598353
4.000,300.0,9500.0,296.395294
4.000,300.0,9600.0,297.194391
4.000,300.0,9700.0,297.995724
4.000,300.0,9800.0,298.799371
4.000,300.0,9900.0,299.605410
4.000,300.0,10000.0,300.413922
4.000,300.0,10100.0,301.224986
4.000,300.0,10200.0,302.038682
4.000,300.0,10300.0,302.855091
4.000,300.0,10400.0,303.674294
4.000,300.0,10500.0,304.496373
4.000,300.0,10600.0,305.321411
4.000,300.0,10700.0,306.149489
4.000,300.0,10800.0,306.980692
4.000,300.0,10900.0,307.815104
4.000,300.0,11000.0,308.652811
4.000,300.0,11100.0,309.493899
4.000,300.0,11200.0,310.338454
4.000,300.0,11300.0,311.186565
4.000,300.0,11400.0,312.038320
4.000,300.0,11500.0,312.893811
4.000,300.0,11600.0,313.753127
4.000,300.0,11700.0,314.616361
4.000,300.0,11800.0,315.483608
4.000,300.0,11900.0,316.354961
4.000,300.0,12000.0,317.230517
4.000,300.0,12100.0,318.110374
4.000,300.0,12200.0,318.994630
4.000,300.0,12300.0,319.883387
4.000,300.0,12400.0,320.776746
4.000,300.0,12500.0,321.674812
4.000,300.0,12600.0,322.577690
4.000,300.0,12700.0,323.485488
4.000,300.0,12800.0,324.398315
4.000,300.0,12900.0,325.316282
4.000,300.0,13000.0,326.239503
4.000,300.0,13100.0,327.168093
4.000,300.0,13200.0,328.102170
4.000,300.0,13300.0,329.041854
4.000,300.0,13400.0,329.987267
4.000,300.0,13500.0,330.938534
4.000,300.0,13600.0,331.895783
4.000,300.0,13700.0,332.859143
4.000,300.0,13800.0,333.828748
4.000,300.0,13900.0,334.804733
4.000,300.0,14000.0,335.787237
4.000,350.0,0.0,296.286089
4.000,350.0,100.0,298.552439
4.000,350.0,200.0,300.867247
4.000,350.0,300.0,303.217686
4.000,350.0,400.0,305.591213
4.000,350.0,500.0,307.976271
4.000,350.0,600.0,310.362767
4.000,350.0,700.0,312.742330
4.000,350.0,800.0,315.108351
4.000,350.0,900.0,317.455879
4.000,350.0,1000.0,319.781423
4.000,350.0,1100.0,322.082726
4.000,350.0,1200.0,324.358521
4.000,350.0,1300.0,326.608321
4.000,350.0,1400.0,328.832231
4.000,350.0,1500.0,331.030790
4.000,350.0,1600.0,333.204853
4.000,350.0,1700.0,335.355491
4.000,350.0,1800.0,337.483918
4.000,350.0,1900.0,339.591434
4.000,350.0,2000.0,341.679385
4.000,350.0,2100.0,343.749131
4.000,350.0,2200.0,345.802028
4.000,350.0,2300.0,347.839411
4.000,350.0,2400.0,349.862583
4.000,350.0,2500.0,351.872809
4.000,350.0,2600.0,353.871315
4.000,350.0,2700.0,355.859283
4.000,350.0,2800.0,357.837852
4.000,350.0,2900.0,359.808118
4.000,350.0,3000.0,361.771137
4.000,350.0,3100.0,363.727925
4.000,350.0,3200.0,365.679460
4.000,350.0,3300.0,367.626686
4.000,350.0,3400.0,369.570514
4.000,350.0,3500.0,371.511824
4.000,350.0,3600.0,373.451471
4.000,350.0,3700.0,375.390281
4.000,350.0,3800.0,377.329059
4.000,350.0,3900.0,379.268588
4.000,350.0,4000.0,381.209632
4.000,350.0,4100.0,383.152940
4.000,350.0,4200.0,385.099243
4.000,350.0,4300.0,387.049262
4.000,350.0,4400.0,389.003705
4.000,350.0,4500.0,390.963272
4.000,350.0,4600.0,392.928653
4.000,350.0,4700.0,394.900534
4.000,350.0,4800.0,396.879595
4.000,350.0,4900.0,398.866514
4.000,350.0,5000.0,400.861967
4.000,350.0,5100.0,402.866629
4.000,350.0,5200.0,404.881177
4.000,350.0,5300.0,406.906291
4.000,350.0,5400.0,408.942655
4.000,350.0,5500.0,410.990957
4.000,350.0,5600.0,413.051893
4.000,350.0,5700.0,415.126167
4.000,350.0,5800.0,417.214493
4.000,350.0,5900.0,419.317596
4.000,350.0,6000.0,421.436213
4.000,350.0,6100.0,423.571095
4.000,350.0,6200.0,425.723009
4.000,350.0,6300.0,427.892738
4.000,350.0,6400.0,430.081085
4.000,350.0,6500.0,432.288873
4.000,350.0,6600.0,434.516948
4.000,350.0,6700.0,436.766177
4.000,350.0,6800.0,439.037457
4.000,350.0,6900.0,441.331711
4.000,350.0,7000.0,443.649892
4.000,350.0,7100.0,445.992986
4.000,350.0,7200.0,448.362015
4.000,350.0,7300.0,450.758035
4.000,350.0,7400.0,453.182148
4.000,350.0,7500.0,455.635494
4.000,350.0,7600.0,458.119261
4.000,350.0,7700.0,460.634690
4.000,350.0,7800.0,463.183070
4.000,350.0,7900.0,465.765752
4.000,350.0,8000.0,468.384147
4.000,350.0,8100.0,471.039732
4.000,350.0,8200.0,473.734056
4.000,350.0,8300.0,476.468744
4.000,350.0,8400.0,479.245504
4.000,350.0,8500.0,482.066134
4.000,350.0,8600.0,484.932527
4.000,350.0,8700.0,487.846680
4.000,350.0,8800.0,490.810703
4.000,350.0,8900.0,493.826826
4.000,350.0,9000.0,496.897413
4.000,350.0,9100.0,500.024969
4.000,350.0,9200.0,503.212156
4.000,350.0,9300.0,506.461804
4.000,350.0,9400.0,509.776930
4.000,350.0,9500.0,513.160749
4.000,350.0,9600.0,516.616700
4.000,350.0,9700.0,520.148463
4.000,350.0,9800.0,523.759984
4.000,350.0,9900.0,527.455502
4.000,350.0,10000.0,531.239579
4.000,350.0,10100.0,535.100343
4.000,350.0,10200.0,538.928208
4.000,350.0,10300.0,542.703513
4.000,350.0,10400.0,546.427533
4.000,350.0,10500.0,550.101500
4.000,350.0,10600.0,553.726605
4.000,350.0,10700.0,557.303995
4.000,350.0,10800.0,560.834784
4.000,350.0,10900.0,564.320046
4.000,350.0,11000.0,567.760820
4.000,350.0,11100.0,571.158112
4.000,350.0,11200.0,574.512897
4.000,350.0,11300.0,577.826117
4.000,350.0,11400.0,581.098686
4.000,350.0,11500.0,584.331488
4.000,350.0,11600.0,587.525381
4.000,350.0,11700.0,590.681196
4.000,350.0,11800.0,593.799740
4.000,350.0,11900.0,596.881794
4.000,350.0,12000.0,599.928118
4.000,350.0,12100.0,602.939446
4.000,350.0,12200.0,605.916495
4.000,350.0,12300.0,608.859959
4.000,350.0,12400.0,611.770510
4.000,350.0,12500.0,614.648805
4.000,350.0,12600.0,617.495479
4.000,350.0,12700.0,620.311151
4.000,350.0,12800.0,623.096422
4.000,350.0,12900.0,625.851878
4.000,350.0,13000.0,628.578087
4.000,350.0,13100.0,631.275601
4.000,350.0,13200.0,633.944961
4.000,350.0,13300.0,636.586689
4.000,350.0,13400.0,639.201297
4.000,350.0,13500.0,641.789280
4.000,350.0,13600.0,644.351123
4.000,350.0,13700.0,646.887297
4.000,350.0,13800.0,649.398261
4.000,350.0,13900.0,651.884462
4.000,350.0,14000.0,654.346338
4.000,400.0,0.0,386.985912
4.000,400.0,100.0,392.074864
4.000,400.0,200.0,397.313647
4.000,400.0,300.0,402.622256
4.000,400.0,400.0,407.933289
4.000,400.0,500.0,413.197818
4.000,400.0,600.0,418.385197
4.000,400.0,700.0,423.479554
4.000,400.0,800.0,428.475503
4.000,400.0,900.0,433.374423
4.000,400.0,1000.0,438.181704
4.000,400.0,1100.0,442.904892
4.000,400.0,1200.0,447.552514
4.000,400.0,1300.0,452.133365
4.000,400.0,1400.0,456.656111
4.000,400.0,1500.0,461.129072
4.000,400.0,1600.0,465.560123
4.000,400.0,1700.0,469.956670
4.000,400.0,1800.0,474.325648
4.000,400.0,1900.0,478.673564
4.000,400.0,2000.0,483.006526
4.000,400.0,2100.0,487.330296
4.000,400.0,2200.0,491.650327
4.000,400.0,2300.0,495.971814
4.000,400.0,2400.0,500.299731
4.000,400.0,2500.0,504.638871
4.000,400.0,2600.0,508.993880
4.000,400.0,2700.0,513.369295
4.000,400.0,2800.0,517.769573
4.000,400.0,2900.0,522.199118
4.000,400.0,3000.0,526.662315
4.000,400.0,3100.0,531.163554
4.000,400.0,3200.0,535.707256
4.000,400.0,3300.0,540.297902
4.000,400.0,3400.0,544.940056
4.000,400.0,3500.0,549.638393
4.000,400.0,3600.0,554.397727
4.000,400.0,3700.0,559.223040
4.000,400.0,3800.0,564.119508
4.000,400.0,3900.0,569.092537
4.000,400.0,4000.0,574.147797
4.000,400.0,4100.0,579.291255
4.000,400.0,4200.0,584.529221
4.000,400.0,4300.0,589.868391
4.000,400.0,4400.0,595.315895
4.000,400.0,4500.0,600.879355
4.000,400.0,4600.0,606.566950
4.000,400.0,4700.0,612.387482
4.000,400.0,4800.0,618.350463
4.000,400.0,4900.0,624.466205
4.000,400.0,5000.0,630.745929
4.000,400.0,5100.0,637.201889
4.000,400.0,5200.0,643.847517
4.000,400.0,5300.0,650.697595
4.000,400.0,5400.0,657.768451
4.000,400.0,5500.0,665.078204
4.000,400.0,5600.0,672.647041
4.000,400.0,5700.0,680.497562
4.000,400.0,5800.0,688.655192
4.000,400.0,5900.0,697.147211
4.000,400.0,6000.0,705.676128
4.000,400.0,6100.0,714.006977
4.000,400.0,6200.0,722.147832
4.000,400.0,6300.0,730.106301
4.000,400.0,6400.0,737.889563
4.000,400.0,6500.0,745.504401
4.000,400.0,6600.0,752.957229
4.000,400.0,6700.0,760.254117
4.000,400.0,6800.0,767.400813
4.000,400.0,6900.0,774.402769
4.000,400.0,7000.0,781.265157
4.000,400.0,7100.0,787.992889
4.000,400.0,7200.0,794.590633
4.000,400.0,7300.0,801.062828
4.000,400.0,7400.0,807.413700
4.000,400.0,7500.0,813.647274
4.000,400.0,7600.0,819.767385
4.000,400.0,7700.0,825.777692
4.000,400.0,7800.0,831.681688
4.000,400.0,7900.0,837.482708
4.000,400.0,8000.0,843.183937
4.000,400.0,8100.0,848.788424
4.000,400.0,8200.0,854.299084
4.000,400.0,8300.0,859.718708
4.000,400.0,8400.0,865.049970
4.000,400.0,8500.0,870.295431
4.000,400.0,8600.0,875.457549
4.000,400.0,8700.0,880.538680
4.000,400.0,8800.0,885.541088
4.000,400.0,8900.0,890.466944
4.000,400.0,9000.0,895.318337
4.000,400.0,9100.0,900.097274
4.000,400.0,9200.0,904.805684
4.000,400.0,9300.0,909.445424
4.000,400.0,9400.0,914.018282
4.000,400.0,9500.0,918.525980
4.000,400.0,9600.0,922.970175
4.000,400.0,9700.0,927.352466
4.000,400.0,9800.0,931.674394
4.000,400.0,9900.0,935.937446
4.000,400.0,10000.0,940.143056
4.000,400.0,10100.0,944.292609
4.000,400.0,10200.0,948.387441
4.000,400.0,10300.0,952.428845
4.000,400.0,10400.0,956.418070
4.000,400.0,10500.0,960.356320
4.000,400.0,10600.0,964.244765
4.000,400.0,10700.0,968.084532
4.000,400.0,10800.0,971.876713
4.000,400.0,10900.0,975.622368
4.000,400.0,11000.0,979.322518
4.000,400.0,11100.0,982.978157
4.000,400.0,11200.0,986.590244
4.000,400.0,11300.0,990.159712
4.000,400.0,11400.0,993.687464
4.000,400.0,11500.0,997.174374
4.000,400.0,11600.0,1000.621293
4.000,400.0,11700.0,1004.029044
4.000,400.0,11800.0,1007.398427
4.000,400.0,11900.0,1010.730219
4.000,400.0,12000.0,1014.025174
4.000,400.0,12100.0,1017.284025
4.000,400.0,12200.0,1020.507482
4.000,400.0,12300.0,1023.696239
4.000,400.0,12400.0,1026.850966
4.000,400.0,12500.0,1029.972318
4.000,400.0,12600.0,1033.060930
4.000,400.0,12700.0,1036.117421
4.000,400.0,12800.0,1039.142392
4.000,400.0,12900.0,1042.136429
4.000,400.0,13000.0,1045.100102
4.000,400.0,13100.0,1048.033966
4.000,400.0,13200.0,1050.938561
4.000,400.0,13300.0,1053.814414
4.000,400.0,13400.0,1056.662038
4.000,400.0,13500.0,1059.481932
4.000,400.0,13600.0,1062.274583
4.000,400.0,13700.0,1065.040466
4.000,400.0,13800.0,1067.780045
4.000,400.0,13900.0,1070.493770
4.000,400.0,14000.0,1073.182083
4.000,450.0,0.0,489.779045
4.000,450.0,100.0,500.193907
4.000,450.0,200.0,510.939560
4.000,450.0,300.0,521.663755
4.000,450.0,400.0,532.159215
4.000,450.0,500.0,542.345859
4.000,450.0,600.0,552.219200
4.000,450.0,700.0,561.809952
4.000,450.0,800.0,571.161435
4.000,450.0,900.0,580.318945
4.000,450.0,1000.0,589.325420
4.000,450.0,1100.0,598.220066
4.000,450.0,1200.0,607.038270
4.000,450.0,1300.0,615.812011
4.000,450.0,1400.0,624.570439
4.000,450.0,1500.0,633.340457
4.000,450.0,1600.0,642.147272
4.000,450.0,1700.0,651.014882
4.000,450.0,1800.0,659.966520
4.000,450.0,1900.0,669.025055
4.000,450.0,2000.0,678.213360
4.000,450.0,2100.0,687.554672
4.000,450.0,2200.0,697.072940
4.000,450.0,2300.0,706.793185
4.000,450.0,2400.0,716.741877
4.000,450.0,2500.0,726.947357
4.000,450.0,2600.0,737.440291
4.000,450.0,2700.0,748.254214
4.000,450.0,2800.0,759.426149
4.000,450.0,2900.0,770.997356
4.000,450.0,3000.0,783.014241
4.000,450.0,3100.0,795.529474
4.000,450.0,3200.0,808.603384
4.000,450.0,3300.0,822.305730
4.000,450.0,3400.0,836.717983
4.000,450.0,3500.0,851.936300
4.000,450.0,3600.0,868.075476
4.000,450.0,3700.0,885.232504
4.000,450.0,3800.0,902.294118
4.000,450.0,3900.0,918.735205
4.000,450.0,4000.0,934.594986
4.000,450.0,4100.0,949.909229
4.000,450.0,4200.0,964.710638
4.000,450.0,4300.0,979.029182
4.000,450.0,4400.0,992.892385
4.000,450.0,4500.0,1006.325579
4.000,450.0,4600.0,1019.352128
4.000,450.0,4700.0,1031.993615
4.000,450.0,4800.0,1044.270023
4.000,450.0,4900.0,1056.199877
4.000,450.0,5000.0,1067.800386
4.000,450.0,5100.0,1079.087558
4.000,450.0,5200.0,1090.076307
4.000,450.0,5300.0,1100.780551
4.000,450.0,5400.0,1111.213294
4.000,450.0,5500.0,1121.386702
4.000,450.0,5600.0,1131.312173
4.000,450.0,5700.0,1141.000401
4.000,450.0,5800.0,1150.461428
4.000,450.0,5900.0,1159.704695
4.000,450.0,6000.0,1168.739092
4.000,450.0,6100.0,1177.572994
4.000,450.0,6200.0,1186.214302
4.000,450.0,6300.0,1194.670477
4.000,450.0,6400.0,1202.948570
4.000,450.0,6500.0,1211.055254
4.000,450.0,6600.0,1218.996845
4.000,450.0,6700.0,1226.779333
4.000,450.0,6800.0,1234.408396
4.000,450.0,6900.0,1241.889428
4.000,450.0,7000.0,1249.227552
4.000,450.0,7100.0,1256.427640
4.000,450.0,7200.0,1263.494329
4.000,450.0,7300.0,1270.432034
4.000,450.0,7400.0,1277.244962
4.000,450.0,7500.0,1283.937126
4.000,450.0,7600.0,1290.512356
4.000,450.0,7700.0,1296.974306
4.000,450.0,7800.0,1303.326473
4.000,450.0,7900.0,1309.572195
4.000,450.0,8000.0,1315.714669
4.000,450.0,8100.0,1321.756955
4.000,450.0,8200.0,1327.701981
4.000,450.0,8300.0,1333.552558
4.000,450.0,8400.0,1339.311376
4.000,450.0,8500.0,1344.981019
4.000,450.0,8600.0,1350.563968
4.000,450.0,8700.0,1356.062602
4.000,450.0,8800.0,1361.479210
4.000,450.0,8900.0,1366.815991
4.000,450.0,9000.0,1372.075060
4.000,450.0,9100.0,1377.258453
4.000,450.0,9200.0,1382.368129
4.000,450.0,9300.0,1387.405974
4.000,450.0,9400.0,1392.373806
4.000,450.0,9500.0,1397.273376
4.000,450.0,9600.0,1402.106375
4.000,450.0,9700.0,1406.874432
4.000,450.0,9800.0,1411.579119
4.000,450.0,9900.0,1416.221954
4.000,450.0,10000.0,1420.804404
4.000,450.0,10100.0,1425.327885
4.000,450.0,10200.0,1429.793765
4.000,450.0,10300.0,1434.203369
4.000,450.0,10400.0,1438.557975
4.000,450.0,10500.0,1442.858823
4.000,450.0,10600.0,1447.107110
4.000,450.0,10700.0,1451.303997
4.000,450.0,10800.0,1455.450607
4.000,450.0,10900.0,1459.548028
4.000,450.0,11000.0,1463.597314
4.000,450.0,11100.0,1467.599488
4.000,450.0,11200.0,1471.555540
4.000,450.0,11300.0,1475.466433
4.000,450.0,11400.0,1479.333097
4.000,450.0,11500.0,1483.156438
4.000,450.0,11600.0,1486.937334
4.000,450.0,11700.0,1490.676638
4.000,450.0,11800.0,1494.375178
4.000,450.0,11900.0,1498.033758
4.000,450.0,12000.0,1501.653161
4.000,450.0,12100.0,1505.234145
4.000,450.0,12200.0,1508.777450
4.000,450.0,12300.0,1512.283793
4.000,450.0,12400.0,1515.753874
4.000,450.0,12500.0,1519.188371
4.000,450.0,12600.0,1522.587947
4.000,450.0,12700.0,1525.953245
4.000,450.0,12800.0,1529.284891
4.000,450.0,12900.0,1532.583496
4.000,450.0,13000.0,1535.849654
4.000,450.0,13100.0,1539.083944
4.000,450.0,13200.0,1542.286930
4.000,450.0,13300.0,1545.459162
4.000,450.0,13400.0,1548.601176
4.000,450.0,13500.0,1551.713493
4.000,450.0,13600.0,1554.796625
4.000,450.0,13700.0,1557.851066
4.000,450.0,13800.0,1560.877303
4.000,450.0,13900.0,1563.875808
4.000,450.0,14000.0,1566.847043
4.000,500.0,0.0,604.665487
4.000,500.0,100.0,624.457306
4.000,500.0,200.0,644.663174
4.000,500.0,300.0,664.234618
4.000,500.0,400.0,682.910693
4.000,500.0,500.0,700.790756
4.000,500.0,600.0,718.065184
4.000,500.0,700.0,734.922223
4.000,500.0,800.0,751.526466
4.000,500.0,900.0,768.019070
4.000,500.0,1000.0,784.523088
4.000,500.0,1100.0,801.149185
4.000,500.0,1200.0,818.000655
4.000,500.0,1300.0,835.177706
4.000,500.0,1400.0,852.781266
4.000,500.0,1500.0,870.916580
4.000,500.0,1600.0,889.696909
4.000,500.0,1700.0,909.247619
4.000,500.0,1800.0,929.711029
4.000,500.0,1900.0,951.252484
4.000,500.0,2000.0,974.068306
4.000,500.0,2100.0,998.396612
4.000,500.0,2200.0,1024.532533
4.000,500.0,2300.0,1052.850367
4.000,500.0,2400.0,1083.837029
4.000,500.0,2500.0,1116.088056
4.000,500.0,2600.0,1146.620217
4.000,500.0,2700.0,1175.549713
4.000,500.0,2800.0,1203.021136
4.000,500.0,2900.0,1229.161114
4.000,500.0,3000.0,1254.081105
4.000,500.0,3100.0,1277.879669
4.000,500.0,3200.0,1300.644345
4.000,500.0,3300.0,1322.453192
4.000,500.0,3400.0,1343.376090
4.000,500.0,3500.0,1363.475810
4.000,500.0,3600.0,1382.808932
4.000,500.0,3700.0,1401.426612
4.000,500.0,3800.0,1419.375243
4.000,500.0,3900.0,1436.697012
4.000,500.0,4000.0,1453.430385
4.000,500.0,4100.0,1469.610521
4.000,500.0,4200.0,1485.269637
4.000,500.0,4300.0,1500.437316
4.000,500.0,4400.0,1515.140780
4.000,500.0,4500.0,1529.405136
4.000,500.0,4600.0,1543.253577
4.000,500.0,4700.0,1556.707573
4.000,500.0,4800.0,1569.787034
4.000,500.0,4900.0,1582.510451
4.000,500.0,5000.0,1594.895028
4.000,500.0,5100.0,1606.956796
4.000,500.0,5200.0,1618.710713
4.000,500.0,5300.0,1630.170760
4.000,500.0,5400.0,1641.350017
4.000,500.0,5500.0,1652.260743
4.000,500.0,5600.0,1662.914438
4.000,500.0,5700.0,1673.321903
4.000,500.0,5800.0,1683.493299
4.000,500.0,5900.0,1693.438189
4.000,500.0,6000.0,1703.165589
4.000,500.0,6100.0,1712.684004
4.000,500.0,6200.0,1722.001467
4.000,500.0,6300.0,1731.125574
4.000,500.0,6400.0,1740.063511
4.000,500.0,6500.0,1748.822086
4.000,500.0,6600.0,1757.407751
4.000,500.0,6700.0,1765.826629
4.000,500.0,6800.0,1774.084535
4.000,500.0,6900.0,1782.186993
4.000,500.0,7000.0,1790.139261
4.000,500.0,7100.0,1797.946339
4.000,500.0,7200.0,1805.612993
4.000,500.0,7300.0,1813.143765
4.000,500.0,7400.0,1820.542988
4.000,500.0,7500.0,1827.814796
4.000,500.0,7600.0,1834.963139
4.000,500.0,7700.0,1841.991794
4.000,500.0,7800.0,1848.904369
4.000,500.0,7900.0,1855.704321
4.000,500.0,8000.0,1862.394956
4.000,500.0,8100.0,1868.979443
4.000,500.0,8200.0,1875.460822
4.000,500.0,8300.0,1881.842004
4.000,500.0,8400.0,1888.125787
4.000,500.0,8500.0,1894.314853
4.000,500.0,8600.0,1900.411782
4.000,500.0,8700.0,1906.419052
4.000,500.0,8800.0,1912.339044
4.000,500.0,8900.0,1918.174051
4.000,500.0,9000.0,1923.926279
4.000,500.0,9100.0,1929.597851
4.000,500.0,9200.0,1935.190814
4.000,500.0,9300.0,1940.707137
4.000,500.0,9400.0,1946.148723
4.000,500.0,9500.0,1951.517404
4.000,500.0,9600.0,1956.814948
4.000,500.0,9700.0,1962.043063
4.000,500.0,9800.0,1967.203397
4.000,500.0,9900.0,1972.297541
4.000,500.0,10000.0,1977.327036
4.000,500.0,10100.0,1982.293366
4.000,500.0,10200.0,1987.197972
4.000,500.0,10300.0,1992.042244
4.000,500.0,10400.0,1996.827528
4.000,500.0,10500.0,2001.555126
4.000,500.0,10600.0,2006.226302
4.000,500.0,10700.0,2010.842276
4.000,500.0,10800.0,2015.404233
4.000,500.0,10900.0,2019.913320
4.000,500.0,11000.0,2024.370650
4.000,500.0,11100.0,2028.777302
4.000,500.0,11200.0,2033.134322
4.000,500.0,11300.0,2037.442726
4.000,500.0,11400.0,2041.703499
4.000,500.0,11500.0,2045.917599
4.000,500.0,11600.0,2050.085954
4.000,500.0,11700.0,2054.209467
4.000,500.0,11800.0,2058.289015
4.000,500.0,11900.0,2062.325451
4.000,500.0,12000.0,2066.319604
4.000,500.0,12100.0,2070.272278
4.000,500.0,12200.0,2074.184257
4.000,500.0,12300.0,2078.056304
4.000,500.0,12400.0,2081.889161
4.000,500.0,12500.0,2085.683549
4.000,500.0,12600.0,2089.440171
4.000,500.0,12700.0,2093.159711
4.000,500.0,12800.0,2096.842836
4.000,500.0,12900.0,2100.490196
4.000,500.0,13000.0,2104.102421
4.000,500.0,13100.0,2107.680130
4.000,500.0,13200.0,2111.223922
4.000,500.0,13300.0,2114.734384
4.000,500.0,13400.0,2118.212087
4.000,500.0,13500.0,2121.657587
4.000,500.0,13600.0,2125.071428
4.000,500.0,13700.0,2128.454141
4.000,500.0,13800.0,2131.806243
4.000,500.0,13900.0,2135.128238
4.000,500.0,14000.0,2138.420620
6.000,300.0,0.0,206.285722
6.000,300.0,100.0,206.648600
6.000,300.0,200.0,207.013708
6.000,300.0,300.0,207.380993
6.000,300.0,400.0,207.750399
6.000,300.0,500.0,208.121868
6.000,300.0,600.0,208.495343
6.000,300.0,700.0,208.870765
6.000,300.0,800.0,209.248075
6.000,300.0,900.0,209.627212
6.000,300.0,1000.0,210.008116
6.000,300.0,1100.0,210.390727
6.000,300.0,1200.0,210.774982
6.000,300.0,1300.0,211.160822
6.000,300.0,1400.0,211.548184
6.000,300.0,1500.0,211.937010
6.000,300.0,1600.0,212.327237
6.000,300.0,1700.0,212.718806
6.000,300.0,1800.0,213.111658
6.000,300.0,1900.0,213.505733
6.000,300.0,2000.0,213.900976
6.000,300.0,2100.0,214.297327
6.000,300.0,2200.0,214.694732
6.000,300.0,2300.0,215.093136
6.000,300.0,2400.0,215.492484
6.000,300.0,2500.0,215.892725
6.000,300.0,2600.0,216.293806
6.000,300.0,2700.0,216.695679
6.000,300.0,2800.0,217.098295
6.000,300.0,2900.0,217.501606
6.000,300.0,3000.0,217.905567
6.000,300.0,3100.0,218.310134
6.000,300.0,3200.0,218.715264
6.000,300.0,3300.0,219.120916
6.000,300.0,3400.0,219.527050
6.000,300.0,3500.0,219.933629
6.000,300.0,3600.0,220.340615
6.000,300.0,3700.0,220.747974
6.000,300.0,3800.0,221.155673
6.000,300.0,3900.0,221.563679
6.000,300.0,4000.0,221.971962
6.000,300.0,4100.0,222.380493
6.000,300.0,4200.0,222.789244
6.000,300.0,4300.0,223.198190
6.000,300.0,4400.0,223.607306
6.000,300.0,4500.0,224.016568
6.000,300.0,4600.0,224.425954
6.000,300.0,4700.0,224.835445
6.000,300.0,4800.0,225.245020
6.000,300.0,4900.0,225.654662
6.000,300.0,5000.0,226.064353
6.000,300.0,5100.0,226.474078
6.000,300.0,5200.0,226.883823
6.000,300.0,5300.0,227.293574
6.000,300.0,5400.0,227.703319
6.000,300.0,5500.0,228.113047
6.000,300.0,5600.0,228.522746
6.000,300.0,5700.0,228.932409
6.000,300.0,5800.0,229.342026
6.000,300.0,5900.0,229.751591
6.000,300.0,6000.0,230.161096
6.000,300.0,6100.0,230.570535
6.000,300.0,6200.0,230.979905
6.000,300.0,6300.0,231.389200
6.000,300.0,6400.0,231.798417
6.000,300.0,6500.0,232.207554
6.000,300.0,6600.0,232.616608
6.000,300.0,6700.0,233.025578
6.000,300.0,6800.0,233.434464
6.000,300.0,6900.0,233.843264
6.000,300.0,7000.0,234.251980
6.000,300.0,7100.0,234.660611
6.000,300.0,7200.0,235.069161
6.000,300.0,7300.0,235.477630
6.000,300.0,7400.0,235.886022
6.000,300.0,7500.0,236.294338
6.000,300.0,7600.0,236.702582
6.000,300.0,7700.0,237.110758
6.000,300.0,7800.0,237.518870
6.000,300.0,7900.0,237.926922
6.000,300.0,8000.0,238.334920
6.000,300.0,8100.0,238.742868
6.000,300.0,8200.0,239.150772
6.000,300.0,8300.0,239.558637
6.000,300.0,8400.0,239.966469
6.000,300.0,8500.0,240.374276
6.000,300.0,8600.0,240.782063
6.000,300.0,8700.0,241.189838
6.000,300.0,8800.0,241.597606
6.000,300.0,8900.0,242.005377
6.000,300.0,9000.0,242.413156
6.000,300.0,9100.0,242.820953
6.000,300.0,9200.0,243.228774
6.000,300.0,9300.0,243.636628
6.000,300.0,9400.0,244.044523
6.000,300.0,9500.0,244.452468
6.000,300.0,9600.0,244.860471
6.000,300.0,9700.0,245.268540
6.000,300.0,9800.0,245.676685
6.000,300.0,9900.0,246.084915
6.000,300.0,10000.0,246.493239
6.000,300.0,10100.0,246.901665
6.000,300.0,10200.0,247.310204
6.000,300.0,10300.0,247.718865
6.000,300.0,10400.0,248.127657
6.000,300.0,10500.0,248.536590
6.000,300.0,10600.0,248.945674
6.000,300.0,10700.0,249.354918
6.000,300.0,10800.0,249.764333
